img_name,labels,top,left,bottom,right,width,height,num_digits
31902.png,7.0,1,22,25,34,12,24,1
31903.png,1.0_2.0_2.0,21,94,88,175,81,67,3
31904.png,1.0_9.0,1,11,14,24,13,13,2
31905.png,1.0_1.0_7.0_2.0,1,13,18,35,22,17,4
31906.png,4.0_10.0,8,62,84,118,56,76,2
31907.png,1.0_1.0,5,39,55,81,42,50,2
31908.png,6.0_5.0,10,48,52,93,45,42,2
31909.png,4.0_9.0,2,38,43,73,35,41,2
3191.png,5.0_9.0,79,129,129,193,64,50,2
31910.png,9.0_4.0,10,59,61,116,57,51,2
31911.png,5.0,1,15,14,20,5,13,1
31912.png,7.0,2,19,21,31,12,19,1
31913.png,3.0_8.0,2,10,21,28,18,19,2
31914.png,1.0_5.0,8,40,49,69,29,41,2
31915.png,8.0_10.0,1,17,21,41,24,20,2
31916.png,3.0_4.0,7,35,39,66,31,32,2
31917.png,9.0_1.0,2,21,30,47,26,28,2
31918.png,1.0,7,39,30,51,12,23,1
31919.png,5.0_3.0,10,50,45,83,33,35,2
3192.png,1.0_6.0,3,20,28,41,21,25,2
31920.png,5.0_6.0,2,20,23,40,20,21,2
31921.png,2.0_2.0,1,16,19,38,22,18,2
31922.png,2.0_4.0,122,141,159,175,34,37,2
31923.png,1.0_1.0_1.0,8,41,47,76,35,39,3
31924.png,2.0_4.0_10.0,1,17,17,39,22,16,3
31925.png,2.0_1.0,11,60,57,108,48,46,2
31926.png,4.0_7.0,43,163,140,272,109,97,2
31927.png,5.0_8.0,1,16,23,39,23,22,2
31928.png,3.0_10.0,1,21,28,47,26,27,2
31929.png,2.0_4.0_6.0,8,46,39,93,47,31,3
3193.png,6.0,7,34,27,46,12,20,1
31930.png,2.0_2.0_8.0,3,50,67,148,98,64,3
31931.png,1.0_4.0_9.0_1.0,1,14,17,48,34,16,4
31932.png,2.0_9.0_5.0,19,80,67,146,66,48,3
31933.png,1.0,13,72,64,94,22,51,1
31934.png,1.0_6.0_5.0,1,13,15,32,19,14,3
31935.png,1.0_8.0,3,30,37,60,30,34,2
31936.png,3.0_2.0,5,18,27,34,16,22,2
31937.png,1.0_2.0_7.0_8.0,1,13,21,54,41,20,4
31938.png,1.0_8.0_2.0,8,46,41,91,45,33,3
31939.png,1.0_9.0_3.0,1,17,21,37,20,20,3
3194.png,1.0_4.0_2.0,1,14,17,35,21,16,3
31940.png,2.0_5.0_9.0_1.0,1,16,17,42,26,16,4
31941.png,2.0,5,21,21,31,10,16,1
31942.png,7.0_2.0,9,32,33,51,19,24,2
31943.png,1.0_10.0_9.0,3,12,14,29,17,11,3
31944.png,1.0_2.0_2.0,15,48,53,87,39,38,3
31945.png,9.0_1.0,16,63,44,85,22,28,2
31946.png,4.0_6.0_6.0,11,37,33,74,37,22,3
31947.png,7.0_7.0,16,84,84,145,61,68,2
31948.png,4.0_6.0,4,25,43,65,40,39,2
31949.png,9.0,36,80,222,193,113,186,1
3195.png,1.0_10.0_1.0,6,28,33,53,25,27,3
31950.png,4.0_3.0,1,22,24,43,21,23,2
31951.png,6.0,3,38,52,65,27,49,1
31952.png,1.0_7.0_3.0,7,106,133,224,118,126,3
31953.png,1.0_9.0_1.0_4.0,34,95,71,150,55,37,4
31954.png,1.0_7.0,28,113,110,185,72,82,2
31955.png,5.0_4.0,6,43,48,85,42,42,2
31956.png,3.0_2.0,4,18,21,34,16,17,2
31957.png,5.0,7,45,41,65,20,34,1
31958.png,2.0,4,26,29,35,9,25,1
31959.png,3.0_2.0_3.0_10.0,38,137,103,252,115,65,4
3196.png,4.0_6.0,56,126,84,155,29,28,2
31960.png,3.0_3.0_2.0,11,41,34,71,30,23,3
31961.png,4.0_6.0_6.0,44,99,95,191,92,51,3
31962.png,5.0,2,20,15,26,6,13,1
31963.png,3.0_1.0,2,12,13,23,11,11,2
31964.png,5.0_3.0,6,30,43,60,30,37,2
31965.png,2.0_7.0,13,58,59,108,50,46,2
31966.png,2.0_1.0_7.0,5,40,42,78,38,37,3
31967.png,1.0_9.0_10.0_3.0,5,26,39,80,54,34,4
31968.png,8.0_10.0,1,16,19,43,27,18,2
31969.png,1.0_6.0,1,22,25,40,18,24,2
3197.png,2.0_1.0,2,26,29,44,18,27,2
31970.png,7.0_6.0,3,16,19,30,14,16,2
31971.png,4.0_8.0,4,33,43,79,46,39,2
31972.png,1.0_8.0_9.0,8,44,47,98,54,39,3
31973.png,2.0_3.0_2.0,11,30,26,52,22,15,3
31974.png,4.0_8.0,4,32,40,60,28,36,2
31975.png,4.0_7.0,3,21,27,49,28,24,2
31976.png,2.0_4.0,4,49,55,102,53,51,2
31977.png,4.0_1.0,4,19,23,32,13,19,2
31978.png,7.0_3.0,3,36,33,54,18,30,2
31979.png,7.0_5.0,7,42,57,82,40,50,2
3198.png,2.0,3,20,18,29,9,15,1
31980.png,2.0_1.0_4.0,9,45,55,87,42,46,3
31981.png,2.0_8.0,1,12,14,27,15,13,2
31982.png,4.0_1.0,4,39,50,77,38,46,2
31983.png,5.0_6.0,4,19,22,35,16,18,2
31984.png,1.0,9,41,40,50,9,31,1
31985.png,1.0_9.0,1,16,19,27,11,18,2
31986.png,9.0_10.0_9.0,33,66,68,140,74,35,3
31987.png,1.0_10.0_4.0,1,17,24,50,33,23,3
31988.png,2.0_9.0,2,27,28,52,25,26,2
31989.png,7.0,8,37,35,47,10,27,1
3199.png,4.0,4,25,33,40,15,29,1
31990.png,2.0_7.0_7.0,7,26,38,58,32,31,3
31991.png,2.0_2.0_1.0,10,45,43,86,41,33,3
31992.png,1.0_1.0,5,29,30,44,15,25,2
31993.png,4.0_10.0,1,31,36,70,39,35,2
31994.png,3.0_2.0,8,33,40,67,34,32,2
31995.png,9.0,6,28,25,38,10,19,1
31996.png,3.0_5.0,2,30,40,67,37,38,2
31997.png,4.0_9.0,8,44,44,76,32,36,2
31998.png,2.0_5.0_8.0,4,23,31,56,33,27,3
31999.png,2.0_3.0,8,60,75,159,99,67,2
32.png,4.0_3.0,16,48,52,85,37,36,2
320.png,7.0_3.0,7,35,47,71,36,40,2
3200.png,2.0_5.0,10,40,37,68,28,27,2
32000.png,8.0_3.0,15,60,63,111,51,48,2
32001.png,1.0_10.0,9,34,31,54,20,22,2
32002.png,1.0_1.0,9,53,53,87,34,44,2
32003.png,5.0_10.0,7,50,51,95,45,44,2
32004.png,1.0_4.0_2.0,1,19,17,38,19,16,3
32005.png,5.0_9.0,3,20,21,43,23,18,2
32006.png,1.0,1,24,20,32,8,19,1
32007.png,8.0,4,30,40,49,19,36,1
32008.png,5.0_1.0,4,20,16,30,10,12,2
32009.png,6.0_10.0,9,94,121,168,74,112,2
3201.png,1.0_4.0,11,79,64,120,41,53,2
32010.png,1.0_1.0_8.0,54,185,131,276,91,77,3
32011.png,7.0_3.0,8,32,56,90,58,48,2
32012.png,3.0,13,42,43,59,17,30,1
32013.png,9.0_8.0,11,63,69,112,49,58,2
32014.png,9.0,36,41,47,61,20,11,1
32015.png,8.0_1.0,3,23,28,47,24,25,2
32016.png,1.0_3.0_4.0,2,19,23,39,20,21,3
32017.png,3.0_10.0_5.0,9,42,35,69,27,26,3
32018.png,9.0_3.0,25,60,69,115,55,44,2
32019.png,3.0_5.0,2,22,29,44,22,27,2
3202.png,6.0_6.0,1,13,17,25,12,16,2
32020.png,8.0_4.0,3,20,23,44,24,20,2
32021.png,4.0,10,57,61,82,25,51,1
32022.png,7.0_10.0,4,54,65,121,67,61,2
32023.png,1.0_10.0,11,57,62,112,55,51,2
32024.png,2.0_1.0_6.0,5,30,31,49,19,26,3
32025.png,7.0,7,35,37,53,18,30,1
32026.png,4.0_5.0,7,31,33,50,19,26,2
32027.png,3.0_1.0,11,60,49,93,33,38,2
32028.png,5.0,7,41,50,64,23,43,1
32029.png,9.0_10.0,7,29,27,50,21,20,2
3203.png,6.0,7,45,37,61,16,30,1
32030.png,1.0_9.0,12,27,51,49,22,39,2
32031.png,8.0_6.0,4,25,31,45,20,27,2
32032.png,1.0_2.0,4,34,44,63,29,40,2
32033.png,2.0_2.0,9,51,67,106,55,58,2
32034.png,7.0_3.0,13,33,55,80,47,42,2
32035.png,2.0_5.0_10.0_6.0,9,26,26,60,34,17,4
32036.png,8.0,6,33,39,46,13,33,1
32037.png,2.0_10.0_1.0,6,25,29,49,24,23,3
32038.png,7.0,2,14,13,20,6,11,1
32039.png,1.0_10.0_6.0,5,30,38,57,27,33,3
3204.png,3.0_5.0,3,19,26,48,29,23,2
32040.png,2.0_8.0,6,39,38,86,47,32,2
32041.png,1.0_1.0_8.0,13,62,79,157,95,66,3
32042.png,1.0_3.0,14,53,52,76,23,38,2
32043.png,2.0_2.0_6.0_8.0,1,12,12,40,28,11,4
32044.png,7.0_6.0,6,19,23,39,20,17,2
32045.png,4.0_7.0,8,48,61,72,24,53,2
32046.png,1.0_2.0,8,37,30,55,18,22,2
32047.png,1.0_10.0,7,48,54,87,39,47,2
32048.png,2.0_6.0,3,25,28,51,26,25,2
32049.png,1.0,7,40,51,60,20,44,1
3205.png,7.0_1.0,17,80,95,131,51,78,2
32050.png,2.0_5.0_3.0,3,25,40,76,51,37,3
32051.png,5.0_9.0,8,41,47,79,38,39,2
32052.png,3.0_9.0,1,36,43,73,37,42,2
32053.png,2.0_6.0_4.0,12,60,56,123,63,44,3
32054.png,1.0_4.0_4.0,5,12,24,38,26,19,3
32055.png,1.0_9.0_4.0,27,123,87,204,81,60,3
32056.png,4.0_9.0,6,36,39,71,35,33,2
32057.png,2.0_1.0,4,30,41,80,50,37,2
32058.png,1.0_3.0,3,31,40,70,39,37,2
32059.png,5.0,5,26,28,35,9,23,1
3206.png,5.0_4.0_4.0,10,45,44,88,43,34,3
32060.png,5.0_2.0,6,39,40,63,24,34,2
32061.png,1.0_5.0,2,21,30,41,20,28,2
32062.png,7.0,8,27,24,34,7,16,1
32063.png,3.0_2.0,6,42,47,75,33,41,2
32064.png,4.0_5.0,12,34,33,52,18,21,2
32065.png,1.0_4.0,8,53,62,75,22,54,2
32066.png,2.0_6.0_9.0,13,82,78,184,102,65,3
32067.png,2.0_8.0,4,25,35,54,29,31,2
32068.png,2.0_4.0_10.0_7.0,2,27,29,80,53,27,4
32069.png,1.0_4.0,14,63,71,122,59,57,2
3207.png,1.0_7.0_2.0,7,22,19,41,19,12,3
32070.png,4.0_4.0,10,38,37,69,31,27,2
32071.png,3.0_7.0,5,26,35,70,44,30,2
32072.png,4.0_3.0_1.0,18,77,76,136,59,58,3
32073.png,7.0,7,33,40,49,16,33,1
32074.png,4.0_2.0,53,159,147,229,70,94,2
32075.png,1.0_6.0,3,23,22,36,13,19,2
32076.png,2.0_5.0_10.0_7.0,9,25,25,68,43,16,4
32077.png,1.0_10.0,8,52,56,87,35,48,2
32078.png,1.0_4.0_10.0,3,18,20,39,21,17,3
32079.png,2.0_8.0,7,29,31,46,17,24,2
3208.png,3.0_4.0_10.0,6,50,50,117,67,44,3
32080.png,1.0_6.0,3,21,23,40,19,20,2
32081.png,2.0_8.0,3,42,55,109,67,52,2
32082.png,1.0_1.0_7.0_5.0,4,38,36,88,50,32,4
32083.png,3.0_4.0,2,19,25,43,24,23,2
32084.png,3.0,2,19,17,28,9,15,1
32085.png,1.0_5.0,4,37,34,69,32,30,2
32086.png,5.0_10.0,10,42,38,71,29,28,2
32087.png,4.0_4.0_9.0,21,80,91,199,119,70,3
32088.png,5.0,6,40,48,69,29,42,1
32089.png,2.0_3.0,5,32,37,54,22,32,2
3209.png,7.0_5.0,18,77,81,140,63,63,2
32090.png,1.0_2.0,7,35,44,65,30,37,2
32091.png,6.0_7.0,14,44,39,63,19,25,2
32092.png,1.0_1.0_3.0,2,16,21,36,20,19,3
32093.png,9.0_10.0,4,16,21,31,15,17,2
32094.png,1.0_5.0,1,36,41,57,21,40,2
32095.png,7.0_5.0,4,15,22,27,12,18,2
32096.png,8.0_2.0,6,58,78,126,68,72,2
32097.png,4.0_2.0,3,16,20,27,11,17,2
32098.png,3.0_1.0,14,63,90,135,72,76,2
32099.png,3.0,21,74,66,89,15,45,1
321.png,4.0_10.0_5.0,31,157,52,203,46,21,3
3210.png,1.0,1,21,16,25,4,15,1
32100.png,1.0_8.0_7.0,15,74,57,119,45,42,3
32101.png,1.0_5.0_4.0,24,50,47,100,50,23,3
32102.png,1.0_5.0,1,22,25,44,22,24,2
32103.png,3.0,2,15,15,20,5,13,1
32104.png,2.0_3.0_5.0_4.0,2,20,23,70,50,21,4
32105.png,4.0_4.0_1.0,23,103,80,180,77,57,3
32106.png,2.0_2.0,2,21,26,50,29,24,2
32107.png,1.0_2.0,13,47,46,76,29,33,2
32108.png,5.0_3.0,12,61,78,146,85,66,2
32109.png,7.0_1.0_10.0,9,43,35,76,33,26,3
3211.png,4.0_9.0,14,22,62,74,52,48,2
32110.png,2.0_4.0,4,26,33,51,25,29,2
32111.png,8.0,5,32,38,51,19,33,1
32112.png,7.0_7.0,5,33,38,59,26,33,2
32113.png,4.0_10.0,5,25,26,38,13,21,2
32114.png,7.0_7.0,6,14,20,29,15,14,2
32115.png,6.0,3,23,24,34,11,21,1
32116.png,2.0_1.0,1,36,46,63,27,45,2
32117.png,4.0_8.0,4,24,23,45,21,19,2
32118.png,3.0_5.0,5,30,33,58,28,28,2
32119.png,3.0_3.0_8.0,20,132,81,216,84,61,3
3212.png,3.0,4,18,21,25,7,17,1
32120.png,2.0_2.0_9.0_4.0,1,13,15,48,35,14,4
32121.png,4.0_7.0,2,19,15,27,8,13,2
32122.png,3.0_4.0,3,25,32,61,36,29,2
32123.png,1.0_2.0_10.0,11,43,37,69,26,26,3
32124.png,4.0,3,36,39,54,18,36,1
32125.png,1.0_7.0_1.0,9,52,53,96,44,44,3
32126.png,1.0_10.0_1.0,20,58,56,111,53,36,3
32127.png,7.0_6.0,7,33,36,90,57,29,2
32128.png,1.0_6.0_4.0,3,24,28,55,31,25,3
32129.png,3.0,16,57,55,74,17,39,1
3213.png,1.0_3.0_4.0,2,20,23,53,33,21,3
32130.png,4.0_6.0,4,25,36,56,31,32,2
32131.png,1.0_1.0,50,195,172,288,93,122,2
32132.png,1.0_3.0_5.0,1,20,23,45,25,22,3
32133.png,2.0_5.0_7.0,11,32,34,67,35,23,3
32134.png,2.0_9.0,1,13,13,25,12,12,2
32135.png,1.0_6.0_8.0,2,27,36,56,29,34,3
32136.png,6.0_8.0_10.0,11,42,38,77,35,27,3
32137.png,5.0_4.0_1.0,2,20,25,43,23,23,3
32138.png,7.0,5,36,33,52,16,28,1
32139.png,8.0_7.0,12,51,59,80,29,47,2
3214.png,9.0,16,56,45,69,13,29,1
32140.png,3.0_3.0,3,15,15,28,13,12,2
32141.png,4.0_6.0,6,41,43,80,39,37,2
32142.png,9.0,15,67,77,99,32,62,1
32143.png,3.0_1.0,4,34,36,57,23,32,2
32144.png,6.0_2.0,1,16,19,30,14,18,2
32145.png,3.0_1.0,3,41,48,77,36,45,2
32146.png,3.0_5.0,2,16,18,32,16,16,2
32147.png,2.0_10.0,3,52,63,99,47,60,2
32148.png,1.0_6.0_8.0,17,48,44,85,37,27,3
32149.png,1.0_3.0_1.0,8,46,42,84,38,34,3
3215.png,6.0_1.0,5,33,42,72,39,37,2
32150.png,7.0_5.0,2,30,31,63,33,29,2
32151.png,2.0_8.0,28,86,92,128,42,64,2
32152.png,1.0_7.0,16,163,73,199,36,57,2
32153.png,9.0,8,42,33,51,9,25,1
32154.png,6.0_5.0,1,24,28,51,27,27,2
32155.png,1.0_7.0,22,55,53,73,18,31,2
32156.png,9.0_9.0,6,40,57,116,76,51,2
32157.png,5.0_6.0,4,30,37,69,39,33,2
32158.png,7.0,13,85,98,134,49,85,1
32159.png,2.0_7.0_10.0,71,110,116,161,51,45,3
3216.png,7.0,4,25,26,36,11,22,1
32160.png,5.0_6.0,3,26,26,55,29,23,2
32161.png,1.0_9.0,2,17,14,30,13,12,2
32162.png,3.0_4.0_9.0,2,24,32,57,33,30,3
32163.png,1.0_9.0_9.0_4.0,14,47,46,106,59,32,4
32164.png,2.0_6.0,2,14,21,32,18,19,2
32165.png,3.0_1.0,6,42,48,77,35,42,2
32166.png,3.0_9.0,6,36,42,68,32,36,2
32167.png,9.0_6.0,11,39,41,68,29,30,2
32168.png,1.0_4.0,4,32,32,57,25,28,2
32169.png,6.0_7.0,18,0,102,88,88,84,2
3217.png,7.0_5.0,2,25,31,54,29,29,2
32170.png,2.0_10.0_7.0,3,42,70,142,100,67,3
32171.png,1.0_7.0,18,71,43,93,22,25,2
32172.png,4.0_3.0,4,33,30,46,13,26,2
32173.png,4.0_10.0,7,29,27,44,15,20,2
32174.png,3.0,10,30,28,40,10,18,1
32175.png,4.0_7.0,5,33,40,66,33,35,2
32176.png,1.0_10.0_3.0,6,25,29,45,20,23,3
32177.png,5.0_2.0,3,31,41,74,43,38,2
32178.png,1.0_3.0,17,56,70,95,39,53,2
32179.png,7.0_1.0,6,32,42,63,31,36,2
3218.png,3.0_6.0,2,22,18,43,21,16,2
32180.png,1.0_5.0_5.0_1.0,6,25,22,57,32,16,4
32181.png,9.0,16,95,113,159,64,97,1
32182.png,3.0,1,28,34,43,15,33,1
32183.png,1.0_1.0,14,82,100,158,76,86,2
32184.png,5.0_6.0,5,30,34,54,24,29,2
32185.png,2.0_9.0_3.0,20,120,121,256,136,101,3
32186.png,7.0_3.0,4,32,45,70,38,41,2
32187.png,6.0_7.0,71,148,130,224,76,59,2
32188.png,3.0_9.0,6,38,42,74,36,36,2
32189.png,2.0_8.0,4,28,24,57,29,20,2
3219.png,7.0,5,42,54,72,30,49,1
32190.png,3.0_9.0_7.0,21,77,83,147,70,62,3
32191.png,1.0_9.0,5,38,49,75,37,44,2
32192.png,1.0_1.0,4,35,37,50,15,33,2
32193.png,3.0,5,25,35,46,21,30,1
32194.png,9.0_8.0_5.0,9,65,60,117,52,51,3
32195.png,5.0_6.0,10,62,44,103,41,34,2
32196.png,4.0_9.0,2,23,21,36,13,19,2
32197.png,5.0_7.0,9,39,32,58,19,23,2
32198.png,2.0_10.0,6,22,40,48,26,34,2
32199.png,2.0_1.0,1,56,75,120,64,74,2
322.png,3.0_1.0,4,26,32,46,20,28,2
3220.png,10.0,8,53,38,67,14,30,1
32200.png,7.0,6,24,22,31,7,16,1
32201.png,1.0,7,37,45,52,15,38,1
32202.png,8.0_8.0_1.0,1,28,28,61,33,27,3
32203.png,1.0_3.0_1.0,1,18,28,55,37,27,3
32204.png,5.0_9.0,8,25,23,42,17,15,2
32205.png,7.0,2,23,20,36,13,18,1
32206.png,4.0_3.0,5,51,36,82,31,31,2
32207.png,6.0_8.0_4.0,5,19,24,42,23,19,3
32208.png,6.0,9,33,30,45,12,21,1
32209.png,1.0_2.0_7.0,16,52,40,86,34,24,3
3221.png,2.0_7.0,16,64,73,91,27,57,2
32210.png,6.0_7.0,1,17,17,31,14,16,2
32211.png,3.0_4.0,19,46,100,110,64,81,2
32212.png,1.0_1.0_6.0,9,3,32,23,20,23,3
32213.png,2.0_2.0,9,35,34,56,21,25,2
32214.png,2.0_3.0,12,44,42,71,27,30,2
32215.png,9.0,6,27,27,40,13,21,1
32216.png,3.0_1.0,21,70,69,104,34,48,2
32217.png,6.0_9.0,5,26,29,60,34,24,2
32218.png,1.0,5,53,68,80,27,63,1
32219.png,2.0_2.0_3.0,17,71,98,162,91,81,3
3222.png,1.0_2.0,5,39,45,64,25,40,2
32220.png,5.0,10,41,30,52,11,20,1
32221.png,2.0_10.0_1.0_4.0,1,23,32,88,65,31,4
32222.png,6.0_2.0,6,44,43,73,29,37,2
32223.png,1.0_1.0,3,66,88,121,55,85,2
32224.png,1.0_10.0,26,138,87,165,27,61,2
32225.png,6.0,13,64,74,100,36,61,1
32226.png,9.0,17,98,111,155,57,94,1
32227.png,1.0,5,22,31,30,8,26,1
32228.png,2.0_2.0,2,26,25,48,22,23,2
32229.png,6.0_8.0,3,21,21,38,17,18,2
3223.png,2.0_10.0,2,24,31,46,22,29,2
32230.png,2.0_9.0,10,17,27,37,20,17,2
32231.png,2.0_1.0,4,19,18,37,18,14,2
32232.png,9.0,13,73,87,121,48,74,1
32233.png,2.0_10.0,1,21,24,39,18,23,2
32234.png,8.0,3,27,28,42,15,25,1
32235.png,2.0_4.0_6.0_2.0,3,36,49,128,92,46,4
32236.png,1.0_3.0_10.0,14,69,86,129,60,72,3
32237.png,5.0_4.0,4,29,25,52,23,21,2
32238.png,3.0_5.0_4.0,5,27,32,55,28,27,3
32239.png,8.0_7.0,1,20,25,50,30,24,2
3224.png,2.0_4.0,4,36,33,68,32,29,2
32240.png,1.0_1.0_1.0,4,28,32,68,40,28,3
32241.png,3.0,5,26,26,34,8,21,1
32242.png,1.0_10.0,3,18,16,28,10,13,2
32243.png,3.0_2.0,7,31,34,60,29,27,2
32244.png,4.0,9,35,40,49,14,31,1
32245.png,1.0_10.0_8.0,8,56,63,136,80,55,3
32246.png,3.0_3.0_2.0,4,28,31,67,39,27,3
32247.png,1.0_6.0_1.0_6.0,14,84,78,208,124,64,4
32248.png,5.0_10.0,7,34,36,70,36,29,2
32249.png,2.0_7.0_6.0,35,133,66,173,40,31,3
3225.png,4.0_9.0,15,11,35,28,17,20,2
32250.png,4.0_9.0,6,41,56,94,53,50,2
32251.png,6.0_6.0,7,42,44,87,45,37,2
32252.png,2.0_7.0,6,33,39,55,22,33,2
32253.png,2.0_8.0,10,57,73,100,43,63,2
32254.png,9.0,6,38,51,61,23,45,1
32255.png,6.0_10.0,2,24,29,51,27,27,2
32256.png,1.0_9.0,11,28,29,44,16,18,2
32257.png,4.0_1.0,4,21,18,31,10,14,2
32258.png,4.0_5.0,21,86,81,148,62,60,2
32259.png,1.0,2,27,29,39,12,27,1
3226.png,1.0_2.0,2,45,68,106,61,66,2
32260.png,1.0_10.0_6.0,3,28,29,53,25,26,3
32261.png,3.0_7.0_10.0,10,108,46,161,53,36,3
32262.png,1.0_3.0_3.0,7,44,57,119,75,50,3
32263.png,4.0_4.0,1,31,41,71,40,40,2
32264.png,8.0,4,29,33,41,12,29,1
32265.png,2.0_8.0,14,61,49,103,42,35,2
32266.png,1.0_1.0_10.0,2,29,25,49,20,23,3
32267.png,2.0,14,51,63,66,15,49,1
32268.png,6.0_5.0_9.0,4,65,70,143,78,66,3
32269.png,6.0_1.0,7,69,107,155,86,100,2
3227.png,7.0,5,38,36,52,14,31,1
32270.png,7.0_8.0,3,22,34,64,42,31,2
32271.png,1.0_1.0,7,43,59,78,35,52,2
32272.png,5.0_1.0,15,96,116,193,97,101,2
32273.png,1.0_1.0_7.0,12,45,33,72,27,21,3
32274.png,2.0_2.0_6.0,11,76,51,123,47,40,3
32275.png,7.0_5.0,7,40,50,88,48,43,2
32276.png,1.0_1.0,8,33,39,49,16,31,2
32277.png,5.0_2.0,4,20,23,34,14,19,2
32278.png,3.0_9.0,6,50,60,104,54,54,2
32279.png,1.0_3.0_4.0,4,27,30,50,23,26,3
3228.png,2.0_3.0,3,28,32,55,27,29,2
32280.png,1.0_3.0,4,28,29,39,11,25,2
32281.png,6.0_6.0,4,24,31,43,19,27,2
32282.png,3.0_3.0_3.0,1,31,27,74,43,26,3
32283.png,1.0_6.0,6,30,35,57,27,29,2
32284.png,9.0_3.0,2,24,30,58,34,28,2
32285.png,3.0_3.0,19,102,116,216,114,97,2
32286.png,6.0_3.0,10,71,62,138,67,52,2
32287.png,2.0_8.0_2.0,15,45,40,71,26,25,3
32288.png,6.0,9,23,22,29,6,13,1
32289.png,5.0_1.0,13,66,83,125,59,70,2
3229.png,1.0_4.0,17,82,85,156,74,68,2
32290.png,1.0_7.0,20,80,90,120,40,70,2
32291.png,2.0_2.0_2.0,17,89,103,165,76,86,3
32292.png,7.0,7,31,28,42,11,21,1
32293.png,3.0_6.0,2,24,29,49,25,27,2
32294.png,6.0_1.0,85,235,163,284,49,78,2
32295.png,1.0_2.0_6.0,3,24,29,42,18,26,3
32296.png,1.0_4.0_9.0,10,50,53,106,56,43,3
32297.png,7.0,4,34,34,44,10,30,1
32298.png,2.0_7.0,2,50,57,95,45,55,2
32299.png,6.0_5.0,6,22,29,40,18,23,2
323.png,4.0_1.0,9,59,67,108,49,58,2
3230.png,6.0_5.0,1,17,20,44,27,19,2
32300.png,7.0_9.0,5,22,25,41,19,20,2
32301.png,2.0_1.0,11,55,51,79,24,40,2
32302.png,8.0_10.0,3,25,26,53,28,23,2
32303.png,3.0_2.0_5.0,79,164,119,212,48,40,3
32304.png,8.0_5.0,10,65,93,167,102,83,2
32305.png,1.0_3.0_8.0,2,23,29,50,27,27,3
32306.png,5.0_1.0,7,32,33,51,19,26,2
32307.png,5.0,1,22,25,32,10,24,1
32308.png,2.0_7.0,39,103,70,133,30,31,2
32309.png,5.0,4,115,132,165,50,128,1
3231.png,4.0_5.0,15,70,63,126,56,48,2
32310.png,6.0_9.0,1,25,29,47,22,28,2
32311.png,2.0_4.0,10,50,41,72,22,31,2
32312.png,9.0_8.0,7,49,44,86,37,37,2
32313.png,7.0,8,32,40,50,18,32,1
32314.png,3.0_2.0_7.0,7,31,35,76,45,28,3
32315.png,3.0_9.0,1,13,14,30,17,13,2
32316.png,5.0_5.0_9.0,5,27,30,63,36,25,3
32317.png,1.0_8.0_6.0,3,22,22,41,19,19,3
32318.png,1.0,16,56,49,65,9,33,1
32319.png,2.0_5.0,10,42,44,74,32,34,2
3232.png,2.0_3.0,4,17,23,43,26,19,2
32320.png,5.0_3.0,4,28,27,51,23,23,2
32321.png,1.0_3.0,11,52,50,87,35,39,2
32322.png,4.0_7.0,2,18,18,40,22,16,2
32323.png,1.0_8.0_10.0,17,89,89,193,104,72,3
32324.png,8.0_6.0,45,113,88,154,41,43,2
32325.png,2.0_1.0_10.0,4,24,20,39,15,16,3
32326.png,6.0_8.0,44,17,118,93,76,74,2
32327.png,1.0_10.0_10.0,2,14,25,57,43,23,3
32328.png,2.0_10.0_8.0,1,15,16,25,10,15,3
32329.png,1.0_5.0,7,35,39,71,36,32,2
3233.png,2.0_3.0,10,29,22,43,14,12,2
32330.png,1.0_3.0_5.0,14,60,74,119,59,60,3
32331.png,1.0_8.0,17,50,36,72,22,19,2
32332.png,5.0_3.0_10.0,16,101,138,250,149,122,3
32333.png,1.0_10.0,7,44,45,83,39,38,2
32334.png,2.0_4.0_10.0,4,28,20,64,36,16,3
32335.png,4.0,4,31,37,48,17,33,1
32336.png,1.0_10.0_5.0,20,80,51,132,52,31,3
32337.png,2.0_4.0_1.0,16,87,85,191,104,69,3
32338.png,1.0_8.0,51,107,105,168,61,54,2
32339.png,5.0_1.0,3,28,34,50,22,31,2
3234.png,4.0_10.0,3,29,34,64,35,31,2
32340.png,1.0,6,27,30,35,8,24,1
32341.png,5.0,1,11,12,20,9,11,1
32342.png,2.0,5,37,42,53,16,37,1
32343.png,6.0,9,67,65,95,28,56,1
32344.png,2.0_5.0_5.0,2,21,21,43,22,19,3
32345.png,1.0_8.0_3.0,1,16,22,42,26,21,3
32346.png,1.0_8.0_4.0,16,67,79,141,74,63,3
32347.png,2.0_5.0,11,45,42,64,19,31,2
32348.png,2.0,1,21,25,33,12,24,1
32349.png,1.0_8.0_8.0,11,96,62,163,67,51,3
3235.png,1.0_5.0_8.0,1,32,37,66,34,36,3
32350.png,5.0_8.0,3,34,45,77,43,42,2
32351.png,3.0_1.0,5,59,69,107,48,64,2
32352.png,2.0_2.0_3.0_10.0,1,10,14,37,27,13,4
32353.png,1.0,1,9,12,14,5,11,1
32354.png,3.0,2,34,28,46,12,26,1
32355.png,6.0_2.0_5.0,7,33,33,76,43,26,3
32356.png,6.0_3.0,2,17,19,38,21,17,2
32357.png,1.0_1.0,2,26,35,52,26,33,2
32358.png,1.0_3.0_2.0_3.0,1,19,22,51,32,21,4
